rgn_id,CALETA,stock,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
5,SAN PEDRO_SNO,LENGUADO,33,10,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SAN PEDRO_SNO,LISA,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SAN PEDRO_SNO,MACHA,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SAN PEDRO_SNO,MACHUELO O TRITRE,17,497,77,0,0,0,0,0,0,0,0,0,0,0,0
5,SAN PEDRO_SNO,MERLUZA COMUN,2234,7009,499,0,0,0,0,0,0,0,0,0,0,0,0
5,SAN PEDRO_SNO,MERLUZA DE COLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SAN PEDRO_SNO,PALOMETA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SAN PEDRO_SNO,PEJEGALLO,3,79,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SAN PEDRO_SNO,PEJERREY DE MAR,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SAN PEDRO_SNO,PEJEZORRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SAN PEDRO_SNO,PESCADO NO CLASIFICADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SAN PEDRO_SNO,PICOROCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SAN PEDRO_SNO,PIURE,29,19,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SAN PEDRO_SNO,RAYA,143,121,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SAN PEDRO_SNO,RAYA VOLANTIN,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
5,SAN PEDRO_SNO,REINETA,473,3121,5,0,0,0,0,0,0,0,0,0,0,0,0
5,SAN PEDRO_SNO,ROBALO,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SAN PEDRO_SNO,ROLLIZO,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SAN PEDRO_SNO,SARDINA,1,116,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SAN PEDRO_SNO,SARDINA COMUN,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SAN PEDRO_SNO,SARDINA ESPAÑOLA,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
5,SAN PEDRO_SNO,SIERRA,3,32,10,0,0,0,0,0,0,0,0,0,0,0,0
5,SAN PEDRO_SNO,TIBURON O MARRAJO,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SAN PEDRO_SNO,TOLLO,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0
5,SAN PEDRO_SNO,VIEJA O MULATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SUD AMERICANA,AGUJILLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SUD AMERICANA,ALBACORA O PEZ ESPADA,58,4,95,13,82,96,125,18,61,17,2,0,0,0,0
5,SUD AMERICANA,ALMEJA,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5,SUD AMERICANA,ANCHOVETA,109,0,4,0,0,0,1,1,0,0,0,0,0,0,0
5,SUD AMERICANA,ANGUILA,25,5,6,28,0,0,9,0,0,0,0,0,0,0,0
5,SUD AMERICANA,ATUN ALETA AMARILLA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,SUD AMERICANA,ATUN ALETA LARGA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,SUD AMERICANA,ATUN OJOS GRANDES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SUD AMERICANA,AZULEJO,1,0,2,0,15,4,10,14,12,21,0,0,0,0,0
5,SUD AMERICANA,BACALAO DE PROFUNDIDAD,81,72,61,26,95,14,43,13,0,13,3,0,0,0,0
5,SUD AMERICANA,BESUGO,0,0,0,1,6,1,0,0,0,0,1,0,0,0,0
5,SUD AMERICANA,BLANQUILLO,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
5,SUD AMERICANA,CABALLA,0,0,0,1,15,9,0,0,1,12,24,0,0,0,0
5,SUD AMERICANA,CABINZA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,SUD AMERICANA,CABRILLA,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
5,SUD AMERICANA,CABRILLA COMUN,11,16,6,1,1,0,0,0,0,0,0,0,0,0,0
5,SUD AMERICANA,CALAMAR,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0
5,SUD AMERICANA,CAMARON DE ROCA,1,0,2,1,11,9,8,6,8,7,8,0,0,0,0
5,SUD AMERICANA,CAMARON NAILON,55,0,35,114,68,116,145,256,255,294,271,0,0,0,0
5,SUD AMERICANA,CAMARON NAVAJA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SUD AMERICANA,CANQUE ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,SUD AMERICANA,CARACOL TEGULA,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SUD AMERICANA,CHASCON O HUIRO NEGRO,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0
5,SUD AMERICANA,CHORITO,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SUD AMERICANA,CHORO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SUD AMERICANA,COJINOBA DEL NORTE,0,1,3,4,0,0,0,1,1,1,1,0,0,0,0
5,SUD AMERICANA,COJINOBA DEL SUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SUD AMERICANA,CONGRIO COLORADO,7,5,3,0,0,0,0,0,0,2,0,0,0,0,0
5,SUD AMERICANA,CONGRIO DORADO,1,7,1,1,0,1,0,0,0,0,0,0,0,0,0
5,SUD AMERICANA,CONGRIO NEGRO,4,1,23,10,2,1,0,0,0,2,0,0,0,0,0
5,SUD AMERICANA,CORVINA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,SUD AMERICANA,GAMBA,19,38,58,45,92,17,15,44,41,27,36,0,0,0,0
5,SUD AMERICANA,HUIRO PALO,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
5,SUD AMERICANA,JAIBA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SUD AMERICANA,JAIBA LIMON,28,0,5,7,1,0,1,21,16,14,5,0,0,0,0
5,SUD AMERICANA,JAIBA MARMOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SUD AMERICANA,JAIBA MORA,72,2,5,1,0,0,0,1,2,0,0,0,0,0,0
5,SUD AMERICANA,JAIBA PELUDA O PACHONA,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5,SUD AMERICANA,JIBIA O CALAMAR ROJO,0,3,82,685,2513,3205,4405,3466,6203,3000,9359,0,0,0,0
5,SUD AMERICANA,JUREL,2,171,52,63,100,48,40,54,36,209,103,0,0,0,0
5,SUD AMERICANA,JUREL FINO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SUD AMERICANA,LANGOSTINO AMARILLO,25,0,10,0,12,0,0,15,10,18,0,0,0,0,0
5,SUD AMERICANA,LAPA,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,SUD AMERICANA,LENGUADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SUD AMERICANA,LENGUADO DE OJOS CHICOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SUD AMERICANA,LISA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SUD AMERICANA,MACHUELO O TRITRE,0,0,0,13,5,1,0,0,4,0,0,0,0,0,0
5,SUD AMERICANA,MERLUZA COMUN,819,1333,912,292,112,23,4,13,20,37,15,0,0,0,0
5,SUD AMERICANA,MERLUZA DE COLA,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SUD AMERICANA,NAVAJUELA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,SUD AMERICANA,PEJEGALLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SUD AMERICANA,PEJEZORRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SUD AMERICANA,PESCADO NO CLASIFICADO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,SUD AMERICANA,RAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SUD AMERICANA,RAYA NEGRA,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0
5,SUD AMERICANA,RAYA VOLANTIN,0,0,0,23,2,0,0,2,0,1,1,0,0,0,0
5,SUD AMERICANA,REINETA,700,1118,12,89,4,0,0,0,0,0,0,0,0,0,0
5,SUD AMERICANA,ROBALO,0,0,0,23,0,0,2,0,0,0,0,0,0,0,0
5,SUD AMERICANA,ROLLIZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SUD AMERICANA,SARDINA COMUN,0,0,35,8,30,7,0,1,0,0,0,0,0,0,0
5,SUD AMERICANA,SARDINA ESPAÑOLA,0,0,25,80,16,6,0,0,0,0,0,0,0,0,0
5,SUD AMERICANA,SIERRA,105,161,43,2,12,7,2,4,1,1,2,0,0,0,0
5,SUD AMERICANA,TIBURON O MARRAJO,81,15,29,5,6,10,22,14,10,11,3,0,0,0,0
5,SUD AMERICANA,TOLLO,0,0,0,0,10,0,0,2,0,0,1,0,0,0,0
5,SUD AMERICANA,TUMBAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SUD AMERICANA,VIDRIOLA O TOREMO,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,SUD AMERICANA,VIEJA O MULATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SUDAMERICANA(EX.MUELLE),ALBACORA O PEZ ESPADA,0,0,0,0,0,0,0,0,0,0,0,32,0,4,0
5,SUDAMERICANA(EX.MUELLE),ATUN ALETA AMARILLA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,SUDAMERICANA(EX.MUELLE),AZULEJO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,SUDAMERICANA(EX.MUELLE),BACALAO DE PROFUNDIDAD,0,0,0,0,0,0,0,0,0,0,0,7,4,2,0
5,SUDAMERICANA(EX.MUELLE),CABALLA,0,0,0,0,0,0,0,0,0,0,0,30,15,4,0
5,SUDAMERICANA(EX.MUELLE),CABRILLA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,SUDAMERICANA(EX.MUELLE),CACHURRETA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,SUDAMERICANA(EX.MUELLE),CAMARON DE ROCA,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0
5,SUDAMERICANA(EX.MUELLE),CAMARON NAILON,0,0,0,0,0,0,0,0,0,0,0,185,253,241,0
5,SUDAMERICANA(EX.MUELLE),COJINOBA DEL NORTE,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
5,SUDAMERICANA(EX.MUELLE),GAMBA,0,0,0,0,0,0,0,0,0,0,0,7,18,12,0
5,SUDAMERICANA(EX.MUELLE),JAIBA LIMON,0,0,0,0,0,0,0,0,0,0,0,12,3,2,0
5,SUDAMERICANA(EX.MUELLE),JIBIA O CALAMAR ROJO,0,0,0,0,0,0,0,0,0,0,0,18606,14950,8914,0
5,SUDAMERICANA(EX.MUELLE),JUREL,0,0,0,0,0,0,0,0,0,0,0,213,63,14,0
5,SUDAMERICANA(EX.MUELLE),LANGOSTINO AMARILLO,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0
5,SUDAMERICANA(EX.MUELLE),LANGOSTINO COLORADO,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0
5,SUDAMERICANA(EX.MUELLE),MERLUZA COMUN,0,0,0,0,0,0,0,0,0,0,0,18,10,5,0
5,SUDAMERICANA(EX.MUELLE),RAYA VOLANTIN,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0
5,SUDAMERICANA(EX.MUELLE),SARDINA COMUN,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
5,SUDAMERICANA(EX.MUELLE),SIERRA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,TUNQUEN,CHASCA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,TUNQUEN,CHASCON O HUIRO NEGRO,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
5,TUNQUEN,LUGA CUCHARA O CORTA,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
5,VAIHU,ALBACORA O PEZ ESPADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VAIHU,ATUN ALETA AMARILLA,2,0,0,3,2,1,1,1,3,0,0,0,0,0,0
5,VAIHU,ATUN OJOS GRANDES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VAIHU,BACALAO DE J.FERNANDEZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VAIHU,COJINOBA DEL NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VAIHU,COJINOBA DEL SUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VAIHU,COJINOBA MOTEADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VAIHU,KONSO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,VAIHU,LANGOSTA DE I DE PASCUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VAIHU,MATAHUIRA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,VAIHU,NANUE,2,0,0,0,3,4,3,2,3,1,0,0,0,0,0
5,VAIHU,PESCADO NO CLASIFICADO,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
5,VAIHU,POO PO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VAIHU,REMOREMO,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
5,VAIHU,SIERRA,0,0,0,1,1,2,2,0,3,4,1,0,0,0,0
5,VAIHU,TIBURON O MARRAJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VAIHU,TOLLO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,VAIHU,VIDRIOLA O TOREMO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VAIHU,"VIDRIOLA, PALOMETA, DORADO O TOREMO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VALPARAISO,VIEJA O MULATA,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
5,VENTANA,ALMEJA,0,0,0,0,0,3,0,1,0,1,1,0,0,0,0
5,VENTANA,ANGUILA,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VENTANA,BILAGAY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VENTANA,BLANQUILLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VENTANA,BRECA O BILAGAY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VENTANA,CABALLA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,VENTANA,CABINZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VENTANA,CABRILLA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,VENTANA,CABRILLA COMUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VENTANA,CARACOL PICUYO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VENTANA,CARACOL TEGULA,0,0,0,0,0,2,1,3,2,3,1,0,0,2,0
5,VENTANA,CARACOL TRUMULCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VENTANA,CHASCON O HUIRO NEGRO,283,0,0,0,0,27,0,0,0,0,5,0,37,56,98
5,VENTANA,CHITON O APRETADOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VENTANA,COCHAYUYO,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0
5,VENTANA,COJINOBA DEL NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VENTANA,CONGRIO COLORADO,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
5,VENTANA,CONGRIO DORADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VENTANA,CONGRIO NEGRO,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VENTANA,CORVINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VENTANA,ENTEROMORPHA,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0
5,VENTANA,ERIZO,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0
5,VENTANA,HUIRO,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
5,VENTANA,HUIRO PALO,6,0,0,0,0,4,0,0,0,237,657,151,111,173,109
5,VENTANA,JAIBA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,VENTANA,JAIBA MORA,1,1,0,0,0,4,1,2,1,0,0,0,0,0,0
5,VENTANA,JAIBA PATUDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VENTANA,JAIBA PELUDA O PACHONA,2,1,0,0,0,2,4,4,4,1,0,0,0,0,0
5,VENTANA,JAIBA REMADORA,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
5,VENTANA,JERGUILLA,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
5,VENTANA,JIBIA O CALAMAR ROJO,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0
5,VENTANA,JUREL,1,0,2,0,2,1,1,0,2,0,0,2,4,4,4
5,VENTANA,LAPA,33,18,5,1,1,8,0,0,4,13,4,2,0,0,0
5,VENTANA,LAPA NEGRA,11,13,3,2,2,0,1,9,5,0,0,0,6,2,0
5,VENTANA,LAPA REINA,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
5,VENTANA,LAPA ROSADA,5,6,1,3,1,0,0,0,0,0,0,0,0,0,0
5,VENTANA,LECHUGUILLA,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
5,VENTANA,LENGUADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VENTANA,LENGUADO DE OJOS CHICOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VENTANA,LENGUADO FINO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VENTANA,LISA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VENTANA,LOCO,21,37,14,0,16,5,1,17,1,2,6,2,0,0,1
5,VENTANA,MERLUZA COMUN,37,23,7,9,2,3,0,1,0,0,0,1,0,9,9
5,VENTANA,PALOMETA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VENTANA,PEJEPERRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VENTANA,PEJESAPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VENTANA,PELILLO,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0
5,VENTANA,PESCADO NO CLASIFICADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VENTANA,PICOROCO,4,2,0,0,1,0,0,1,1,0,0,0,0,0,0
5,VENTANA,PIURE,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0
5,VENTANA,REINETA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VENTANA,ROLLIZO,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
5,VENTANA,SARDINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VENTANA,SARDINA COMUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VENTANA,SARDINA ESPAÑOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VENTANA,SIERRA,2,3,6,0,0,5,3,4,3,2,4,7,1,4,1
5,VENTANA,TOLLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VENTANA,"VIDRIOLA, PALOMETA, DORADO O TOREMO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,VENTANA,VIEJA O MULATA,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
5,ZAPALLAR,BILAGAY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ZAPALLAR,BLANQUILLO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,ZAPALLAR,BRECA O BILAGAY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ZAPALLAR,CABALLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ZAPALLAR,CABINZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ZAPALLAR,CABRILLA,0,0,0,0,0,2,1,2,1,1,0,0,0,0,0
5,ZAPALLAR,CABRILLA COMUN,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5,ZAPALLAR,CAMARON DE ROCA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,ZAPALLAR,CARACOL TEGULA,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0
5,ZAPALLAR,CENTOLLON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ZAPALLAR,CHASCON O HUIRO NEGRO,0,0,0,0,0,0,0,0,0,0,124,0,0,0,8
5,ZAPALLAR,COCHAYUYO,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
5,ZAPALLAR,COJINOBA DEL NORTE,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0
5,ZAPALLAR,CONGRIO COLORADO,2,2,0,0,0,1,1,4,4,2,0,1,14,4,3
5,ZAPALLAR,CONGRIO DORADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ZAPALLAR,CONGRIO NEGRO,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ZAPALLAR,CORVINA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ZAPALLAR,DORADO DE ALTURA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ZAPALLAR,ERIZO,4,4,5,1,1,2,5,1,3,0,4,0,0,1,3
5,ZAPALLAR,HUIRO,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
5,ZAPALLAR,HUIRO PALO,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0
5,ZAPALLAR,JAIBA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ZAPALLAR,JAIBA LIMON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ZAPALLAR,JAIBA MORA,1,0,0,0,0,5,5,3,4,7,5,2,0,0,0
5,ZAPALLAR,JAIBA PATUDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ZAPALLAR,JAIBA PELUDA O PACHONA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ZAPALLAR,JAIBA REINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ZAPALLAR,JAIBA REMADORA,0,0,0,0,0,0,0,4,2,8,12,6,5,14,36
5,ZAPALLAR,JERGUILLA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,ZAPALLAR,JIBIA O CALAMAR ROJO,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5
5,ZAPALLAR,JUREL,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0
5,ZAPALLAR,LANGOSTINO AMARILLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ZAPALLAR,LANGOSTINO COLORADO,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1
5,ZAPALLAR,LAPA,18,10,1,0,7,7,2,0,5,0,6,0,0,0,2
5,ZAPALLAR,LAPA NEGRA,0,0,1,6,0,0,1,3,0,0,0,0,3,0,1
5,ZAPALLAR,LAPA ROSADA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5,ZAPALLAR,LENGUADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ZAPALLAR,LENGUADO DE OJOS CHICOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ZAPALLAR,LENGUADO FINO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ZAPALLAR,LOCO,2,10,9,4,7,6,5,1,4,0,0,0,0,0,1
5,ZAPALLAR,MACHUELO O TRITRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ZAPALLAR,MERLUZA COMUN,1,1,0,0,0,0,0,4,0,0,1,0,0,2,1
5,ZAPALLAR,PALOMETA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,ZAPALLAR,PEJEGALLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ZAPALLAR,PEJEPERRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ZAPALLAR,PEJESAPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ZAPALLAR,PESCADO NO CLASIFICADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ZAPALLAR,PICOROCO,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,ZAPALLAR,PIURE,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5,ZAPALLAR,RAYA NEGRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ZAPALLAR,RAYA VOLANTIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ZAPALLAR,REINETA,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ZAPALLAR,ROBALO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ZAPALLAR,ROLLIZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ZAPALLAR,SIERRA,0,0,0,0,0,5,1,1,1,0,0,0,0,0,0
5,ZAPALLAR,TIBURON O MARRAJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ZAPALLAR,TOLLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ZAPALLAR,TURBOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ZAPALLAR,"VIDRIOLA, PALOMETA, DORADO O TOREMO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ZAPALLAR,VIEJA O MULATA,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
6,BOCA DE RAPEL,CHASCA,9,0,43,18,24,17,4,3,0,17,33,3,3,0,1
6,BOCA DE RAPEL,CHASCON O HUIRO NEGRO,0,0,0,0,0,0,0,0,0,54,488,26,0,0,1
6,BOCA DE RAPEL,CHICOREA DE MAR,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,BOCA DE RAPEL,CHORO,61,0,34,4,1,1,5,10,6,17,14,9,17,11,14
6,BOCA DE RAPEL,COCHAYUYO,10,0,0,0,0,7,6,0,2,30,52,17,14,3,15
6,BOCA DE RAPEL,COJINOBA DEL NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,BOCA DE RAPEL,COJINOBA DEL SUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,BOCA DE RAPEL,CONGRIO COLORADO,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6,BOCA DE RAPEL,CONGRIO NEGRO,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0
6,BOCA DE RAPEL,CORVINA,23,0,17,2,1,30,13,6,9,1,4,4,6,1,5
6,BOCA DE RAPEL,ERIZO,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6,BOCA DE RAPEL,HUIRO,0,0,0,0,0,0,0,4,105,0,15,0,3,0,0
6,BOCA DE RAPEL,HUIRO PALO,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
6,BOCA DE RAPEL,JAIBA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,BOCA DE RAPEL,JAIBA MORA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
